CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory,Age,Gender,MaritalStatus,IncomeLevel,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
761,2838,2022-05-06,14.01,Groceries,64,M,Married,Low,7110.0,2022-05-14,Feedback,Resolved,2023-01-07,45,Online Banking,0
762,6996,2022-05-12,135.18,Electronics,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
762,5622,2022-08-27,238.97,Clothing,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
762,9374,2022-09-15,405.41,Electronics,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
762,2974,2022-01-26,221.27,Clothing,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
762,7459,2022-08-16,215.69,Clothing,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
762,6441,2022-08-17,345.23,Groceries,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
762,1816,2022-07-23,166.32,Furniture,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
762,9725,2022-03-18,386.53,Groceries,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
762,4287,2022-06-18,463.35,Books,18,F,Single,Low,5732.0,2022-03-09,Complaint,Unresolved,2023-11-06,34,Mobile App,1
763,9584,2022-11-11,253.05,Furniture,30,M,Married,Low,6016.0,2022-12-14,Feedback,Resolved,2023-04-28,14,Mobile App,1
763,9584,2022-11-11,253.05,Furniture,30,M,Married,Low,6708.0,2022-09-10,Complaint,Resolved,2023-04-28,14,Mobile App,1
763,6479,2022-07-02,91.44,Electronics,30,M,Married,Low,6016.0,2022-12-14,Feedback,Resolved,2023-04-28,14,Mobile App,1
763,6479,2022-07-02,91.44,Electronics,30,M,Married,Low,6708.0,2022-09-10,Complaint,Resolved,2023-04-28,14,Mobile App,1
763,2121,2022-08-02,142.52,Electronics,30,M,Married,Low,6016.0,2022-12-14,Feedback,Resolved,2023-04-28,14,Mobile App,1
763,2121,2022-08-02,142.52,Electronics,30,M,Married,Low,6708.0,2022-09-10,Complaint,Resolved,2023-04-28,14,Mobile App,1
763,3026,2022-09-03,113.4,Furniture,30,M,Married,Low,6016.0,2022-12-14,Feedback,Resolved,2023-04-28,14,Mobile App,1
763,3026,2022-09-03,113.4,Furniture,30,M,Married,Low,6708.0,2022-09-10,Complaint,Resolved,2023-04-28,14,Mobile App,1
763,1469,2022-06-03,92.72,Clothing,30,M,Married,Low,6016.0,2022-12-14,Feedback,Resolved,2023-04-28,14,Mobile App,1
763,1469,2022-06-03,92.72,Clothing,30,M,Married,Low,6708.0,2022-09-10,Complaint,Resolved,2023-04-28,14,Mobile App,1
764,2301,2022-01-25,496.99,Groceries,27,M,Widowed,Medium,NoInteraction,,None,None,2023-02-15,28,Mobile App,0
765,8487,2022-08-14,169.28,Books,36,F,Married,Low,5203.0,2022-10-31,Inquiry,Resolved,2023-12-07,13,Online Banking,0
765,3016,2022-03-12,33.02,Books,36,F,Married,Low,5203.0,2022-10-31,Inquiry,Resolved,2023-12-07,13,Online Banking,0
765,8800,2022-09-12,498.03,Electronics,36,F,Married,Low,5203.0,2022-10-31,Inquiry,Resolved,2023-12-07,13,Online Banking,0
765,3136,2022-05-15,348.92,Clothing,36,F,Married,Low,5203.0,2022-10-31,Inquiry,Resolved,2023-12-07,13,Online Banking,0
765,9171,2022-07-04,29.95,Electronics,36,F,Married,Low,5203.0,2022-10-31,Inquiry,Resolved,2023-12-07,13,Online Banking,0
766,2607,2022-04-17,334.87,Clothing,22,F,Widowed,Medium,4575.0,2022-09-22,Feedback,Resolved,2023-07-09,34,Website,0
766,2607,2022-04-17,334.87,Clothing,22,F,Widowed,Medium,2027.0,2022-02-17,Complaint,Resolved,2023-07-09,34,Website,0
766,5162,2022-06-08,238.58,Books,22,F,Widowed,Medium,4575.0,2022-09-22,Feedback,Resolved,2023-07-09,34,Website,0
766,5162,2022-06-08,238.58,Books,22,F,Widowed,Medium,2027.0,2022-02-17,Complaint,Resolved,2023-07-09,34,Website,0
766,4993,2022-03-26,336.78,Electronics,22,F,Widowed,Medium,4575.0,2022-09-22,Feedback,Resolved,2023-07-09,34,Website,0
766,4993,2022-03-26,336.78,Electronics,22,F,Widowed,Medium,2027.0,2022-02-17,Complaint,Resolved,2023-07-09,34,Website,0
767,7886,2022-03-15,212.99,Furniture,25,M,Widowed,Medium,NoInteraction,,None,None,2023-08-10,5,Mobile App,0
767,6135,2022-03-26,203.4,Books,25,M,Widowed,Medium,NoInteraction,,None,None,2023-08-10,5,Mobile App,0
767,5722,2022-06-28,209.36,Clothing,25,M,Widowed,Medium,NoInteraction,,None,None,2023-08-10,5,Mobile App,0
767,3984,2022-09-07,278.98,Furniture,25,M,Widowed,Medium,NoInteraction,,None,None,2023-08-10,5,Mobile App,0
767,8528,2022-12-22,225.61,Furniture,25,M,Widowed,Medium,NoInteraction,,None,None,2023-08-10,5,Mobile App,0
767,6691,2022-01-30,331.71,Electronics,25,M,Widowed,Medium,NoInteraction,,None,None,2023-08-10,5,Mobile App,0
767,1107,2022-03-12,324.95,Electronics,25,M,Widowed,Medium,NoInteraction,,None,None,2023-08-10,5,Mobile App,0
767,5387,2022-03-22,402.69,Furniture,25,M,Widowed,Medium,NoInteraction,,None,None,2023-08-10,5,Mobile App,0
768,3527,2022-07-19,72.63,Groceries,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-22,40,Mobile App,0
768,5633,2022-08-17,191.76,Books,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-22,40,Mobile App,0
768,4947,2022-05-22,459.88,Clothing,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-22,40,Mobile App,0
768,4052,2022-02-22,263.88,Clothing,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-22,40,Mobile App,0
768,7677,2022-08-17,80.31,Furniture,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-22,40,Mobile App,0
769,3597,2022-07-04,176.8,Furniture,66,M,Single,High,9250.0,2022-01-01,Inquiry,Resolved,2023-05-26,10,Mobile App,0
769,3597,2022-07-04,176.8,Furniture,66,M,Single,High,8596.0,2022-03-26,Complaint,Unresolved,2023-05-26,10,Mobile App,0
769,6952,2022-02-13,379.53,Groceries,66,M,Single,High,9250.0,2022-01-01,Inquiry,Resolved,2023-05-26,10,Mobile App,0
769,6952,2022-02-13,379.53,Groceries,66,M,Single,High,8596.0,2022-03-26,Complaint,Unresolved,2023-05-26,10,Mobile App,0
769,5878,2022-06-22,151.61,Electronics,66,M,Single,High,9250.0,2022-01-01,Inquiry,Resolved,2023-05-26,10,Mobile App,0
769,5878,2022-06-22,151.61,Electronics,66,M,Single,High,8596.0,2022-03-26,Complaint,Unresolved,2023-05-26,10,Mobile App,0
769,1639,2022-05-07,200.99,Furniture,66,M,Single,High,9250.0,2022-01-01,Inquiry,Resolved,2023-05-26,10,Mobile App,0
769,1639,2022-05-07,200.99,Furniture,66,M,Single,High,8596.0,2022-03-26,Complaint,Unresolved,2023-05-26,10,Mobile App,0
769,5784,2022-05-13,348.52,Furniture,66,M,Single,High,9250.0,2022-01-01,Inquiry,Resolved,2023-05-26,10,Mobile App,0
769,5784,2022-05-13,348.52,Furniture,66,M,Single,High,8596.0,2022-03-26,Complaint,Unresolved,2023-05-26,10,Mobile App,0
770,7075,2022-10-17,149.5,Furniture,30,F,Divorced,Medium,2202.0,2022-10-17,Feedback,Unresolved,2023-01-30,36,Website,0
770,7075,2022-10-17,149.5,Furniture,30,F,Divorced,Medium,6780.0,2022-01-02,Inquiry,Unresolved,2023-01-30,36,Website,0
770,2780,2022-06-19,369.57,Furniture,30,F,Divorced,Medium,2202.0,2022-10-17,Feedback,Unresolved,2023-01-30,36,Website,0
770,2780,2022-06-19,369.57,Furniture,30,F,Divorced,Medium,6780.0,2022-01-02,Inquiry,Unresolved,2023-01-30,36,Website,0
770,6173,2022-10-25,94.86,Clothing,30,F,Divorced,Medium,2202.0,2022-10-17,Feedback,Unresolved,2023-01-30,36,Website,0
770,6173,2022-10-25,94.86,Clothing,30,F,Divorced,Medium,6780.0,2022-01-02,Inquiry,Unresolved,2023-01-30,36,Website,0
770,7432,2022-01-10,97.61,Clothing,30,F,Divorced,Medium,2202.0,2022-10-17,Feedback,Unresolved,2023-01-30,36,Website,0
770,7432,2022-01-10,97.61,Clothing,30,F,Divorced,Medium,6780.0,2022-01-02,Inquiry,Unresolved,2023-01-30,36,Website,0
770,9170,2022-03-13,193.06,Groceries,30,F,Divorced,Medium,2202.0,2022-10-17,Feedback,Unresolved,2023-01-30,36,Website,0
770,9170,2022-03-13,193.06,Groceries,30,F,Divorced,Medium,6780.0,2022-01-02,Inquiry,Unresolved,2023-01-30,36,Website,0
770,1800,2022-11-08,66.07,Groceries,30,F,Divorced,Medium,2202.0,2022-10-17,Feedback,Unresolved,2023-01-30,36,Website,0
770,1800,2022-11-08,66.07,Groceries,30,F,Divorced,Medium,6780.0,2022-01-02,Inquiry,Unresolved,2023-01-30,36,Website,0
771,7936,2022-03-28,302.14,Books,55,F,Divorced,Medium,9943.0,2022-05-02,Complaint,Unresolved,2023-04-13,6,Online Banking,0
771,7936,2022-03-28,302.14,Books,55,F,Divorced,Medium,3634.0,2022-05-22,Inquiry,Resolved,2023-04-13,6,Online Banking,0
771,7642,2022-02-20,180.32,Furniture,55,F,Divorced,Medium,9943.0,2022-05-02,Complaint,Unresolved,2023-04-13,6,Online Banking,0
771,7642,2022-02-20,180.32,Furniture,55,F,Divorced,Medium,3634.0,2022-05-22,Inquiry,Resolved,2023-04-13,6,Online Banking,0
771,9855,2022-10-27,37.04,Furniture,55,F,Divorced,Medium,9943.0,2022-05-02,Complaint,Unresolved,2023-04-13,6,Online Banking,0
771,9855,2022-10-27,37.04,Furniture,55,F,Divorced,Medium,3634.0,2022-05-22,Inquiry,Resolved,2023-04-13,6,Online Banking,0
771,5617,2022-05-19,333.32,Groceries,55,F,Divorced,Medium,9943.0,2022-05-02,Complaint,Unresolved,2023-04-13,6,Online Banking,0
771,5617,2022-05-19,333.32,Groceries,55,F,Divorced,Medium,3634.0,2022-05-22,Inquiry,Resolved,2023-04-13,6,Online Banking,0
771,6330,2022-05-07,80.66,Electronics,55,F,Divorced,Medium,9943.0,2022-05-02,Complaint,Unresolved,2023-04-13,6,Online Banking,0
771,6330,2022-05-07,80.66,Electronics,55,F,Divorced,Medium,3634.0,2022-05-22,Inquiry,Resolved,2023-04-13,6,Online Banking,0
771,8784,2022-12-13,95.42,Groceries,55,F,Divorced,Medium,9943.0,2022-05-02,Complaint,Unresolved,2023-04-13,6,Online Banking,0
771,8784,2022-12-13,95.42,Groceries,55,F,Divorced,Medium,3634.0,2022-05-22,Inquiry,Resolved,2023-04-13,6,Online Banking,0
771,4121,2022-11-23,471.73,Furniture,55,F,Divorced,Medium,9943.0,2022-05-02,Complaint,Unresolved,2023-04-13,6,Online Banking,0
771,4121,2022-11-23,471.73,Furniture,55,F,Divorced,Medium,3634.0,2022-05-22,Inquiry,Resolved,2023-04-13,6,Online Banking,0
772,5913,2022-06-02,49.08,Furniture,63,F,Married,Low,4233.0,2022-12-19,Feedback,Unresolved,2023-04-30,21,Online Banking,0
772,5913,2022-06-02,49.08,Furniture,63,F,Married,Low,5276.0,2022-06-30,Inquiry,Unresolved,2023-04-30,21,Online Banking,0
772,3605,2022-10-11,206.39,Books,63,F,Married,Low,4233.0,2022-12-19,Feedback,Unresolved,2023-04-30,21,Online Banking,0
772,3605,2022-10-11,206.39,Books,63,F,Married,Low,5276.0,2022-06-30,Inquiry,Unresolved,2023-04-30,21,Online Banking,0
772,9749,2022-08-14,467.71,Furniture,63,F,Married,Low,4233.0,2022-12-19,Feedback,Unresolved,2023-04-30,21,Online Banking,0
772,9749,2022-08-14,467.71,Furniture,63,F,Married,Low,5276.0,2022-06-30,Inquiry,Unresolved,2023-04-30,21,Online Banking,0
772,3611,2022-10-29,401.4,Groceries,63,F,Married,Low,4233.0,2022-12-19,Feedback,Unresolved,2023-04-30,21,Online Banking,0
772,3611,2022-10-29,401.4,Groceries,63,F,Married,Low,5276.0,2022-06-30,Inquiry,Unresolved,2023-04-30,21,Online Banking,0
773,3624,2022-07-01,393.2,Electronics,66,M,Divorced,Medium,NoInteraction,,None,None,2023-07-07,35,Website,0
773,8876,2022-05-03,48.41,Books,66,M,Divorced,Medium,NoInteraction,,None,None,2023-07-07,35,Website,0
773,2666,2022-12-18,65.26,Clothing,66,M,Divorced,Medium,NoInteraction,,None,None,2023-07-07,35,Website,0
773,1589,2022-06-11,362.2,Books,66,M,Divorced,Medium,NoInteraction,,None,None,2023-07-07,35,Website,0
773,1398,2022-08-01,123.77,Electronics,66,M,Divorced,Medium,NoInteraction,,None,None,2023-07-07,35,Website,0
773,5596,2022-04-20,455.92,Clothing,66,M,Divorced,Medium,NoInteraction,,None,None,2023-07-07,35,Website,0
773,8228,2022-04-19,153.11,Clothing,66,M,Divorced,Medium,NoInteraction,,None,None,2023-07-07,35,Website,0
773,7726,2022-05-25,317.04,Groceries,66,M,Divorced,Medium,NoInteraction,,None,None,2023-07-07,35,Website,0
774,3340,2022-02-03,41.49,Books,63,M,Widowed,Medium,NoInteraction,,None,None,2023-11-24,16,Online Banking,0
775,9445,2022-02-28,156.07,Electronics,36,M,Divorced,Medium,8904.0,2022-12-09,Feedback,Resolved,2023-08-01,20,Website,1
775,4205,2022-12-02,162.11,Groceries,36,M,Divorced,Medium,8904.0,2022-12-09,Feedback,Resolved,2023-08-01,20,Website,1
775,1123,2022-06-12,495.15,Clothing,36,M,Divorced,Medium,8904.0,2022-12-09,Feedback,Resolved,2023-08-01,20,Website,1
775,8582,2022-05-18,429.12,Books,36,M,Divorced,Medium,8904.0,2022-12-09,Feedback,Resolved,2023-08-01,20,Website,1
775,8918,2022-11-07,344.45,Electronics,36,M,Divorced,Medium,8904.0,2022-12-09,Feedback,Resolved,2023-08-01,20,Website,1
776,2979,2022-07-03,297.39,Furniture,69,F,Married,Low,2133.0,2022-08-30,Complaint,Unresolved,2023-08-06,31,Mobile App,0
776,2979,2022-07-03,297.39,Furniture,69,F,Married,Low,2146.0,2022-02-21,Feedback,Resolved,2023-08-06,31,Mobile App,0
776,3219,2022-04-18,459.53,Books,69,F,Married,Low,2133.0,2022-08-30,Complaint,Unresolved,2023-08-06,31,Mobile App,0
776,3219,2022-04-18,459.53,Books,69,F,Married,Low,2146.0,2022-02-21,Feedback,Resolved,2023-08-06,31,Mobile App,0
776,4148,2022-12-23,210.71,Furniture,69,F,Married,Low,2133.0,2022-08-30,Complaint,Unresolved,2023-08-06,31,Mobile App,0
776,4148,2022-12-23,210.71,Furniture,69,F,Married,Low,2146.0,2022-02-21,Feedback,Resolved,2023-08-06,31,Mobile App,0
776,4067,2022-08-15,276.74,Books,69,F,Married,Low,2133.0,2022-08-30,Complaint,Unresolved,2023-08-06,31,Mobile App,0
776,4067,2022-08-15,276.74,Books,69,F,Married,Low,2146.0,2022-02-21,Feedback,Resolved,2023-08-06,31,Mobile App,0
776,1141,2022-02-23,403.36,Clothing,69,F,Married,Low,2133.0,2022-08-30,Complaint,Unresolved,2023-08-06,31,Mobile App,0
776,1141,2022-02-23,403.36,Clothing,69,F,Married,Low,2146.0,2022-02-21,Feedback,Resolved,2023-08-06,31,Mobile App,0
777,2510,2022-05-10,259.71,Electronics,67,M,Widowed,High,NoInteraction,,None,None,2023-09-22,5,Website,1
777,7831,2022-10-05,225.37,Books,67,M,Widowed,High,NoInteraction,,None,None,2023-09-22,5,Website,1
777,2609,2022-06-15,15.74,Furniture,67,M,Widowed,High,NoInteraction,,None,None,2023-09-22,5,Website,1
777,8426,2022-04-26,286.41,Electronics,67,M,Widowed,High,NoInteraction,,None,None,2023-09-22,5,Website,1
777,4173,2022-01-28,250.9,Furniture,67,M,Widowed,High,NoInteraction,,None,None,2023-09-22,5,Website,1
777,3857,2022-08-28,449.87,Furniture,67,M,Widowed,High,NoInteraction,,None,None,2023-09-22,5,Website,1
778,7114,2022-03-06,195.29,Groceries,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,7114,2022-03-06,195.29,Groceries,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
778,3240,2022-01-26,384.45,Electronics,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,3240,2022-01-26,384.45,Electronics,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
778,3716,2022-06-14,102.73,Electronics,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,3716,2022-06-14,102.73,Electronics,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
778,3085,2022-04-10,350.37,Books,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,3085,2022-04-10,350.37,Books,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
778,8733,2022-02-20,153.24,Furniture,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,8733,2022-02-20,153.24,Furniture,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
778,6422,2022-01-13,105.83,Clothing,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,6422,2022-01-13,105.83,Clothing,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
778,9701,2022-07-08,49.28,Groceries,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,9701,2022-07-08,49.28,Groceries,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
778,5699,2022-06-12,446.03,Groceries,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,5699,2022-06-12,446.03,Groceries,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
778,9256,2022-11-11,277.29,Furniture,25,F,Single,High,2118.0,2022-09-24,Complaint,Unresolved,2023-07-24,6,Online Banking,0
778,9256,2022-11-11,277.29,Furniture,25,F,Single,High,8759.0,2022-12-14,Inquiry,Resolved,2023-07-24,6,Online Banking,0
779,1423,2022-12-02,463.86,Groceries,44,F,Widowed,Low,3327.0,2022-03-31,Inquiry,Resolved,2023-07-17,2,Mobile App,0
779,2509,2022-09-05,156.48,Clothing,44,F,Widowed,Low,3327.0,2022-03-31,Inquiry,Resolved,2023-07-17,2,Mobile App,0
779,6024,2022-01-18,99.08,Books,44,F,Widowed,Low,3327.0,2022-03-31,Inquiry,Resolved,2023-07-17,2,Mobile App,0
779,9676,2022-09-26,490.68,Groceries,44,F,Widowed,Low,3327.0,2022-03-31,Inquiry,Resolved,2023-07-17,2,Mobile App,0
779,5602,2022-09-07,179.31,Electronics,44,F,Widowed,Low,3327.0,2022-03-31,Inquiry,Resolved,2023-07-17,2,Mobile App,0
779,8460,2022-05-14,173.65,Electronics,44,F,Widowed,Low,3327.0,2022-03-31,Inquiry,Resolved,2023-07-17,2,Mobile App,0
780,9374,2022-02-04,395.65,Electronics,67,M,Widowed,Medium,8469.0,2022-09-11,Complaint,Unresolved,2023-10-19,39,Mobile App,0
780,3779,2022-05-21,155.76,Furniture,67,M,Widowed,Medium,8469.0,2022-09-11,Complaint,Unresolved,2023-10-19,39,Mobile App,0
780,8404,2022-06-27,336.49,Clothing,67,M,Widowed,Medium,8469.0,2022-09-11,Complaint,Unresolved,2023-10-19,39,Mobile App,0
780,9789,2022-09-09,55.87,Books,67,M,Widowed,Medium,8469.0,2022-09-11,Complaint,Unresolved,2023-10-19,39,Mobile App,0
780,8681,2022-01-20,385.3,Clothing,67,M,Widowed,Medium,8469.0,2022-09-11,Complaint,Unresolved,2023-10-19,39,Mobile App,0
780,5891,2022-12-02,322.27,Electronics,67,M,Widowed,Medium,8469.0,2022-09-11,Complaint,Unresolved,2023-10-19,39,Mobile App,0
780,8504,2022-03-14,456.25,Groceries,67,M,Widowed,Medium,8469.0,2022-09-11,Complaint,Unresolved,2023-10-19,39,Mobile App,0
781,6883,2022-02-20,93.38,Clothing,64,F,Married,High,6969.0,2022-03-29,Inquiry,Resolved,2023-01-28,22,Mobile App,0
781,1625,2022-07-20,455.23,Clothing,64,F,Married,High,6969.0,2022-03-29,Inquiry,Resolved,2023-01-28,22,Mobile App,0
782,9102,2022-10-15,308.14,Books,47,M,Single,Low,8743.0,2022-07-14,Feedback,Unresolved,2023-09-07,11,Mobile App,1
782,4309,2022-07-18,197.04,Furniture,47,M,Single,Low,8743.0,2022-07-14,Feedback,Unresolved,2023-09-07,11,Mobile App,1
782,9126,2022-02-21,18.26,Clothing,47,M,Single,Low,8743.0,2022-07-14,Feedback,Unresolved,2023-09-07,11,Mobile App,1
782,8129,2022-02-18,221.51,Electronics,47,M,Single,Low,8743.0,2022-07-14,Feedback,Unresolved,2023-09-07,11,Mobile App,1
782,1490,2022-02-13,297.84,Electronics,47,M,Single,Low,8743.0,2022-07-14,Feedback,Unresolved,2023-09-07,11,Mobile App,1
783,1377,2022-07-08,128.19,Electronics,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-10,15,Website,0
783,1329,2022-10-23,398.63,Electronics,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-10,15,Website,0
783,4356,2022-01-17,333.21,Furniture,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-10,15,Website,0
783,5923,2022-08-22,56.94,Furniture,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-10,15,Website,0
783,6452,2022-07-26,56.92,Furniture,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-10,15,Website,0
783,7533,2022-02-20,159.79,Electronics,21,F,Widowed,Low,NoInteraction,,None,None,2023-08-10,15,Website,0
784,7170,2022-03-29,365.81,Electronics,28,M,Single,Medium,6927.0,2022-04-28,Feedback,Resolved,2023-08-09,13,Online Banking,0
784,7170,2022-03-29,365.81,Electronics,28,M,Single,Medium,8967.0,2022-03-11,Feedback,Unresolved,2023-08-09,13,Online Banking,0
784,7307,2022-10-07,311.59,Books,28,M,Single,Medium,6927.0,2022-04-28,Feedback,Resolved,2023-08-09,13,Online Banking,0
784,7307,2022-10-07,311.59,Books,28,M,Single,Medium,8967.0,2022-03-11,Feedback,Unresolved,2023-08-09,13,Online Banking,0
784,6348,2022-06-17,410.45,Groceries,28,M,Single,Medium,6927.0,2022-04-28,Feedback,Resolved,2023-08-09,13,Online Banking,0
784,6348,2022-06-17,410.45,Groceries,28,M,Single,Medium,8967.0,2022-03-11,Feedback,Unresolved,2023-08-09,13,Online Banking,0
784,9055,2022-07-08,479.86,Groceries,28,M,Single,Medium,6927.0,2022-04-28,Feedback,Resolved,2023-08-09,13,Online Banking,0
784,9055,2022-07-08,479.86,Groceries,28,M,Single,Medium,8967.0,2022-03-11,Feedback,Unresolved,2023-08-09,13,Online Banking,0
785,3135,2022-08-01,288.14,Furniture,38,F,Widowed,Medium,2210.0,2022-03-24,Feedback,Resolved,2023-10-08,33,Online Banking,0
785,6370,2022-08-13,292.94,Groceries,38,F,Widowed,Medium,2210.0,2022-03-24,Feedback,Resolved,2023-10-08,33,Online Banking,0
785,4233,2022-11-12,492.58,Furniture,38,F,Widowed,Medium,2210.0,2022-03-24,Feedback,Resolved,2023-10-08,33,Online Banking,0
785,5945,2022-08-06,161.11,Furniture,38,F,Widowed,Medium,2210.0,2022-03-24,Feedback,Resolved,2023-10-08,33,Online Banking,0
785,4731,2022-12-19,315.93,Groceries,38,F,Widowed,Medium,2210.0,2022-03-24,Feedback,Resolved,2023-10-08,33,Online Banking,0
785,8663,2022-11-21,261.19,Books,38,F,Widowed,Medium,2210.0,2022-03-24,Feedback,Resolved,2023-10-08,33,Online Banking,0
785,2428,2022-11-14,148.88,Electronics,38,F,Widowed,Medium,2210.0,2022-03-24,Feedback,Resolved,2023-10-08,33,Online Banking,0
786,2838,2022-10-19,247.85,Clothing,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,2838,2022-10-19,247.85,Clothing,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
786,5044,2022-01-25,289.21,Electronics,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,5044,2022-01-25,289.21,Electronics,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
786,4772,2022-06-09,288.49,Furniture,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,4772,2022-06-09,288.49,Furniture,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
786,1452,2022-01-03,149.53,Furniture,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,1452,2022-01-03,149.53,Furniture,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
786,1263,2022-02-21,182.47,Furniture,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,1263,2022-02-21,182.47,Furniture,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
786,4846,2022-03-12,492.41,Electronics,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,4846,2022-03-12,492.41,Electronics,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
786,6655,2022-04-06,178.04,Clothing,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,6655,2022-04-06,178.04,Clothing,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
786,5863,2022-11-03,164.18,Books,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,5863,2022-11-03,164.18,Books,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
786,6036,2022-07-13,149.22,Groceries,60,F,Widowed,Low,5795.0,2022-08-04,Feedback,Resolved,2023-09-10,46,Mobile App,0
786,6036,2022-07-13,149.22,Groceries,60,F,Widowed,Low,7390.0,2022-01-09,Feedback,Unresolved,2023-09-10,46,Mobile App,0
787,3984,2022-07-14,26.23,Furniture,19,M,Married,Low,2929.0,2022-10-27,Complaint,Unresolved,2023-05-10,14,Website,0
787,3984,2022-07-14,26.23,Furniture,19,M,Married,Low,8153.0,2022-09-15,Complaint,Resolved,2023-05-10,14,Website,0
787,6547,2022-04-15,71.8,Clothing,19,M,Married,Low,2929.0,2022-10-27,Complaint,Unresolved,2023-05-10,14,Website,0
787,6547,2022-04-15,71.8,Clothing,19,M,Married,Low,8153.0,2022-09-15,Complaint,Resolved,2023-05-10,14,Website,0
